timestamp,open,high,low,close,volume,close_p1,close_p2,close_p3,close_p4,close_p5,close_p6,close_p7,close_p8,close_p9,close_p10,close_p11
2017-01-03 13:27:00+05:30,83.47,83.53,83.4,83.5,12005,83.53,83.5,83.4,83.47,83.47,83.4,83.4,83.43,83.47,83.47,83.5
2017-01-03 13:28:00+05:30,83.5,83.53,83.47,83.53,25698,83.5,83.4,83.47,83.47,83.4,83.4,83.43,83.47,83.47,83.5,83.5
2017-01-03 13:29:00+05:30,83.53,83.53,83.47,83.5,4497,83.4,83.47,83.47,83.4,83.4,83.43,83.47,83.47,83.5,83.5,83.47
2017-01-03 13:30:00+05:30,83.53,83.53,83.3,83.4,31797,83.47,83.47,83.4,83.4,83.43,83.47,83.47,83.5,83.5,83.47,83.5
2017-01-03 13:31:00+05:30,83.4,83.47,83.37,83.47,3390,83.47,83.4,83.4,83.43,83.47,83.47,83.5,83.5,83.47,83.5,83.43
2017-01-03 13:32:00+05:30,83.47,83.5,83.4,83.47,6158,83.4,83.4,83.43,83.47,83.47,83.5,83.5,83.47,83.5,83.43,83.4
2017-01-03 13:33:00+05:30,83.47,83.47,83.37,83.4,5715,83.4,83.43,83.47,83.47,83.5,83.5,83.47,83.5,83.43,83.4,83.47
2017-01-03 13:34:00+05:30,83.4,83.43,83.37,83.4,9722,83.43,83.47,83.47,83.5,83.5,83.47,83.5,83.43,83.4,83.47,83.47
2017-01-03 13:35:00+05:30,83.43,83.43,83.37,83.43,8781,83.47,83.47,83.5,83.5,83.47,83.5,83.43,83.4,83.47,83.47,83.47
2017-01-03 13:36:00+05:30,83.43,83.53,83.4,83.47,30255,83.47,83.5,83.5,83.47,83.5,83.43,83.4,83.47,83.47,83.47,83.43
2017-01-03 13:37:00+05:30,83.47,83.5,83.47,83.47,1845,83.5,83.5,83.47,83.5,83.43,83.4,83.47,83.47,83.47,83.43,83.57
2017-01-03 13:38:00+05:30,83.47,83.5,83.43,83.5,3122,83.5,83.47,83.5,83.43,83.4,83.47,83.47,83.47,83.43,83.57,83.53
2017-01-03 13:39:00+05:30,83.5,83.5,83.47,83.5,7233,83.47,83.5,83.43,83.4,83.47,83.47,83.47,83.43,83.57,83.53,83.57
2017-01-03 13:40:00+05:30,83.5,83.5,83.47,83.47,2258,83.5,83.43,83.4,83.47,83.47,83.47,83.43,83.57,83.53,83.57,83.6
2017-01-03 13:41:00+05:30,83.47,83.5,83.4,83.5,9438,83.43,83.4,83.47,83.47,83.47,83.43,83.57,83.53,83.57,83.6,83.57
2017-01-03 13:42:00+05:30,83.5,83.5,83.43,83.43,2550,83.4,83.47,83.47,83.47,83.43,83.57,83.53,83.57,83.6,83.57,83.6
2017-01-03 13:43:00+05:30,83.43,83.5,83.4,83.4,2156,83.47,83.47,83.47,83.43,83.57,83.53,83.57,83.6,83.57,83.6,83.6
2017-01-03 13:44:00+05:30,83.4,83.5,83.4,83.47,10833,83.47,83.47,83.43,83.57,83.53,83.57,83.6,83.57,83.6,83.6,83.6
2017-01-03 13:45:00+05:30,83.47,83.47,83.4,83.47,8409,83.47,83.43,83.57,83.53,83.57,83.6,83.57,83.6,83.6,83.6,83.6
2017-01-03 13:46:00+05:30,83.47,83.47,83.43,83.47,5478,83.43,83.57,83.53,83.57,83.6,83.57,83.6,83.6,83.6,83.6,83.6
2017-01-03 13:47:00+05:30,83.47,83.47,83.43,83.43,6902,83.57,83.53,83.57,83.6,83.57,83.6,83.6,83.6,83.6,83.6,83.63
2017-01-03 13:48:00+05:30,83.43,83.57,83.4,83.57,44535,83.53,83.57,83.6,83.57,83.6,83.6,83.6,83.6,83.6,83.63,83.6
2017-01-03 13:49:00+05:30,83.57,83.63,83.47,83.53,72734,83.57,83.6,83.57,83.6,83.6,83.6,83.6,83.6,83.63,83.6,83.63
2017-01-03 13:50:00+05:30,83.53,83.6,83.53,83.57,5351,83.6,83.57,83.6,83.6,83.6,83.6,83.6,83.63,83.6,83.63,83.6
2017-01-03 13:51:00+05:30,83.57,83.6,83.5,83.6,10686,83.57,83.6,83.6,83.6,83.6,83.6,83.63,83.6,83.63,83.6,83.63
2017-01-03 13:52:00+05:30,83.6,83.67,83.57,83.57,32214,83.6,83.6,83.6,83.6,83.6,83.63,83.6,83.63,83.6,83.63,83.6
2017-01-03 13:53:00+05:30,83.57,83.63,83.53,83.6,9498,83.6,83.6,83.6,83.6,83.63,83.6,83.63,83.6,83.63,83.6,83.63
2017-01-03 13:54:00+05:30,83.6,83.6,83.57,83.6,380,83.6,83.6,83.6,83.63,83.6,83.63,83.6,83.63,83.6,83.63,83.57
2017-01-03 13:55:00+05:30,83.6,83.63,83.57,83.6,6195,83.6,83.6,83.63,83.6,83.63,83.6,83.63,83.6,83.63,83.57,83.63
2017-01-03 13:56:00+05:30,83.6,83.6,83.57,83.6,5849,83.6,83.63,83.6,83.63,83.6,83.63,83.6,83.63,83.57,83.63,83.6
2017-01-03 13:57:00+05:30,83.57,83.6,83.53,83.6,18812,83.63,83.6,83.63,83.6,83.63,83.6,83.63,83.57,83.63,83.6,83.6
2017-01-03 13:58:00+05:30,83.6,83.63,83.57,83.63,2972,83.6,83.63,83.6,83.63,83.6,83.63,83.57,83.63,83.6,83.6,83.6
2017-01-03 13:59:00+05:30,83.6,83.63,83.53,83.6,2147,83.63,83.6,83.63,83.6,83.63,83.57,83.63,83.6,83.6,83.6,83.57
2017-01-03 14:00:00+05:30,83.6,83.63,83.57,83.63,3663,83.6,83.63,83.6,83.63,83.57,83.63,83.6,83.6,83.6,83.57,83.6
2017-01-03 14:01:00+05:30,83.63,83.63,83.6,83.6,2463,83.63,83.6,83.63,83.57,83.63,83.6,83.6,83.6,83.57,83.6,83.6
2017-01-03 14:02:00+05:30,83.63,83.63,83.57,83.63,2486,83.6,83.63,83.57,83.63,83.6,83.6,83.6,83.57,83.6,83.6,83.53
2017-01-03 14:03:00+05:30,83.6,83.63,83.57,83.6,6812,83.63,83.57,83.63,83.6,83.6,83.6,83.57,83.6,83.6,83.53,83.5
2017-01-03 14:04:00+05:30,83.63,83.67,83.6,83.63,13179,83.57,83.63,83.6,83.6,83.6,83.57,83.6,83.6,83.53,83.5,83.57
2017-01-03 14:05:00+05:30,83.67,83.67,83.57,83.57,9863,83.63,83.6,83.6,83.6,83.57,83.6,83.6,83.53,83.5,83.57,83.57
2017-01-03 14:06:00+05:30,83.63,83.67,83.6,83.63,2643,83.6,83.6,83.6,83.57,83.6,83.6,83.53,83.5,83.57,83.57,83.6
2017-01-03 14:07:00+05:30,83.63,83.63,83.57,83.6,9575,83.6,83.6,83.57,83.6,83.6,83.53,83.5,83.57,83.57,83.6,83.53
2017-01-03 14:08:00+05:30,83.57,83.6,83.53,83.6,5165,83.6,83.57,83.6,83.6,83.53,83.5,83.57,83.57,83.6,83.53,83.6
2017-01-03 14:09:00+05:30,83.6,83.63,83.57,83.6,5312,83.57,83.6,83.6,83.53,83.5,83.57,83.57,83.6,83.53,83.6,83.63
2017-01-03 14:10:00+05:30,83.57,83.63,83.57,83.57,5216,83.6,83.6,83.53,83.5,83.57,83.57,83.6,83.53,83.6,83.63,83.53
2017-01-03 14:11:00+05:30,83.63,83.67,83.6,83.6,2733,83.6,83.53,83.5,83.57,83.57,83.6,83.53,83.6,83.63,83.53,83.57
2017-01-03 14:12:00+05:30,83.67,83.67,83.6,83.6,7382,83.53,83.5,83.57,83.57,83.6,83.53,83.6,83.63,83.53,83.57,83.6
2017-01-03 14:13:00+05:30,83.6,83.6,83.53,83.53,8223,83.5,83.57,83.57,83.6,83.53,83.6,83.63,83.53,83.57,83.6,83.63
2017-01-03 14:14:00+05:30,83.57,83.57,83.5,83.5,2112,83.57,83.57,83.6,83.53,83.6,83.63,83.53,83.57,83.6,83.63,83.63
2017-01-03 14:15:00+05:30,83.57,83.57,83.5,83.57,12992,83.57,83.6,83.53,83.6,83.63,83.53,83.57,83.6,83.63,83.63,83.6
2017-01-03 14:16:00+05:30,83.6,83.6,83.53,83.57,4613,83.6,83.53,83.6,83.63,83.53,83.57,83.6,83.63,83.63,83.6,83.6
2017-01-03 14:17:00+05:30,83.57,83.63,83.57,83.6,1770,83.53,83.6,83.63,83.53,83.57,83.6,83.63,83.63,83.6,83.6,83.63
2017-01-03 14:18:00+05:30,83.6,83.6,83.53,83.53,8946,83.6,83.63,83.53,83.57,83.6,83.63,83.63,83.6,83.6,83.63,83.63
2017-01-03 14:19:00+05:30,83.57,83.6,83.5,83.6,14655,83.63,83.53,83.57,83.6,83.63,83.63,83.6,83.6,83.63,83.63,83.53
2017-01-03 14:20:00+05:30,83.57,83.63,83.57,83.63,24822,83.53,83.57,83.6,83.63,83.63,83.6,83.6,83.63,83.63,83.53,83.6
2017-01-03 14:21:00+05:30,83.63,83.63,83.53,83.53,14486,83.57,83.6,83.63,83.63,83.6,83.6,83.63,83.63,83.53,83.6,83.63
2017-01-03 14:22:00+05:30,83.57,83.57,83.5,83.57,11192,83.6,83.63,83.63,83.6,83.6,83.63,83.63,83.53,83.6,83.63,83.6
2017-01-03 14:23:00+05:30,83.57,83.63,83.5,83.6,5834,83.63,83.63,83.6,83.6,83.63,83.63,83.53,83.6,83.63,83.6,83.57
2017-01-03 14:24:00+05:30,83.6,83.63,83.57,83.63,3401,83.63,83.6,83.6,83.63,83.63,83.53,83.6,83.63,83.6,83.57,83.63
2017-01-03 14:25:00+05:30,83.63,83.63,83.57,83.63,2216,83.6,83.6,83.63,83.63,83.53,83.6,83.63,83.6,83.57,83.63,83.6
2017-01-03 14:26:00+05:30,83.63,83.63,83.6,83.6,20724,83.6,83.63,83.63,83.53,83.6,83.63,83.6,83.57,83.63,83.6,83.57
2017-01-03 14:27:00+05:30,83.6,83.63,83.57,83.6,2505,83.63,83.63,83.53,83.6,83.63,83.6,83.57,83.63,83.6,83.57,83.53
2017-01-03 14:28:00+05:30,83.6,83.63,83.57,83.63,11925,83.63,83.53,83.6,83.63,83.6,83.57,83.63,83.6,83.57,83.53,83.57
2017-01-03 14:29:00+05:30,83.63,83.63,83.57,83.63,5940,83.53,83.6,83.63,83.6,83.57,83.63,83.6,83.57,83.53,83.57,83.5
2017-01-03 14:30:00+05:30,83.63,83.63,83.53,83.53,4652,83.6,83.63,83.6,83.57,83.63,83.6,83.57,83.53,83.57,83.5,83.57
2017-01-03 14:31:00+05:30,83.6,83.6,83.53,83.6,6185,83.63,83.6,83.57,83.63,83.6,83.57,83.53,83.57,83.5,83.57,83.57
2017-01-03 14:32:00+05:30,83.6,83.63,83.6,83.63,8682,83.6,83.57,83.63,83.6,83.57,83.53,83.57,83.5,83.57,83.57,83.6
2017-01-03 14:33:00+05:30,83.63,83.63,83.57,83.6,7992,83.57,83.63,83.6,83.57,83.53,83.57,83.5,83.57,83.57,83.6,83.6
2017-01-03 14:34:00+05:30,83.6,83.6,83.53,83.57,5781,83.63,83.6,83.57,83.53,83.57,83.5,83.57,83.57,83.6,83.6,83.6
2017-01-03 14:35:00+05:30,83.57,83.63,83.57,83.63,3765,83.6,83.57,83.53,83.57,83.5,83.57,83.57,83.6,83.6,83.6,83.6
2017-01-03 14:36:00+05:30,83.6,83.63,83.57,83.6,9231,83.57,83.53,83.57,83.5,83.57,83.57,83.6,83.6,83.6,83.6,83.57
2017-01-03 14:37:00+05:30,83.6,83.63,83.57,83.57,5349,83.53,83.57,83.5,83.57,83.57,83.6,83.6,83.6,83.6,83.57,83.6
2017-01-03 14:38:00+05:30,83.57,83.63,83.53,83.53,14304,83.57,83.5,83.57,83.57,83.6,83.6,83.6,83.6,83.57,83.6,83.57
2017-01-03 14:39:00+05:30,83.53,83.57,83.5,83.57,5480,83.5,83.57,83.57,83.6,83.6,83.6,83.6,83.57,83.6,83.57,83.63
2017-01-03 14:40:00+05:30,83.57,83.6,83.5,83.5,23336,83.57,83.57,83.6,83.6,83.6,83.6,83.57,83.6,83.57,83.63,83.57
2017-01-03 14:41:00+05:30,83.5,83.6,83.5,83.57,11324,83.57,83.6,83.6,83.6,83.6,83.57,83.6,83.57,83.63,83.57,83.53
2017-01-03 14:42:00+05:30,83.57,83.6,83.57,83.57,8129,83.6,83.6,83.6,83.6,83.57,83.6,83.57,83.63,83.57,83.53,83.53
2017-01-03 14:43:00+05:30,83.57,83.6,83.57,83.6,12633,83.6,83.6,83.6,83.57,83.6,83.57,83.63,83.57,83.53,83.53,83.47
2017-01-03 14:44:00+05:30,83.6,83.6,83.57,83.6,2811,83.6,83.6,83.57,83.6,83.57,83.63,83.57,83.53,83.53,83.47,83.53
2017-01-03 14:45:00+05:30,83.6,83.63,83.57,83.6,9743,83.6,83.57,83.6,83.57,83.63,83.57,83.53,83.53,83.47,83.53,83.57
2017-01-03 14:46:00+05:30,83.63,83.63,83.6,83.6,25659,83.57,83.6,83.57,83.63,83.57,83.53,83.53,83.47,83.53,83.57,83.53
2017-01-03 14:47:00+05:30,83.6,83.63,83.57,83.57,12626,83.6,83.57,83.63,83.57,83.53,83.53,83.47,83.53,83.57,83.53,83.6
2017-01-03 14:48:00+05:30,83.6,83.63,83.6,83.6,8688,83.57,83.63,83.57,83.53,83.53,83.47,83.53,83.57,83.53,83.6,83.53
2017-01-03 14:49:00+05:30,83.6,83.63,83.57,83.57,2925,83.63,83.57,83.53,83.53,83.47,83.53,83.57,83.53,83.6,83.53,83.43
2017-01-03 14:50:00+05:30,83.6,83.63,83.57,83.63,19382,83.57,83.53,83.53,83.47,83.53,83.57,83.53,83.6,83.53,83.43,83.37
2017-01-03 14:51:00+05:30,83.63,83.63,83.53,83.57,7142,83.53,83.53,83.47,83.53,83.57,83.53,83.6,83.53,83.43,83.37,83.43
2017-01-03 14:52:00+05:30,83.57,83.57,83.5,83.53,11804,83.53,83.47,83.53,83.57,83.53,83.6,83.53,83.43,83.37,83.43,83.4
2017-01-03 14:53:00+05:30,83.53,83.57,83.5,83.53,18039,83.47,83.53,83.57,83.53,83.6,83.53,83.43,83.37,83.43,83.4,83.4
2017-01-03 14:54:00+05:30,83.6,83.6,83.47,83.47,11796,83.53,83.57,83.53,83.6,83.53,83.43,83.37,83.43,83.4,83.4,83.37
2017-01-03 14:55:00+05:30,83.47,83.57,83.47,83.53,8258,83.57,83.53,83.6,83.53,83.43,83.37,83.43,83.4,83.4,83.37,83.37
2017-01-03 14:56:00+05:30,83.57,83.6,83.53,83.57,9734,83.53,83.6,83.53,83.43,83.37,83.43,83.4,83.4,83.37,83.37,83.4
2017-01-03 14:57:00+05:30,83.57,83.6,83.53,83.53,14571,83.6,83.53,83.43,83.37,83.43,83.4,83.4,83.37,83.37,83.4,83.4
2017-01-03 14:58:00+05:30,83.53,83.6,83.53,83.6,2087,83.53,83.43,83.37,83.43,83.4,83.4,83.37,83.37,83.4,83.4,83.37
2017-01-03 14:59:00+05:30,83.6,83.6,83.53,83.53,2978,83.43,83.37,83.43,83.4,83.4,83.37,83.37,83.4,83.4,83.37,83.3
2017-01-03 15:00:00+05:30,83.53,83.57,83.4,83.43,25010,83.37,83.43,83.4,83.4,83.37,83.37,83.4,83.4,83.37,83.3,83.27
2017-01-03 15:01:00+05:30,83.43,83.43,83.37,83.37,37053,83.43,83.4,83.4,83.37,83.37,83.4,83.4,83.37,83.3,83.27,83.23
2017-01-03 15:02:00+05:30,83.37,83.47,83.37,83.43,16746,83.4,83.4,83.37,83.37,83.4,83.4,83.37,83.3,83.27,83.23,83.17
2017-01-03 15:03:00+05:30,83.5,83.5,83.4,83.4,8001,83.4,83.37,83.37,83.4,83.4,83.37,83.3,83.27,83.23,83.17,83.17
2017-01-03 15:04:00+05:30,83.4,83.47,83.4,83.4,9446,83.37,83.37,83.4,83.4,83.37,83.3,83.27,83.23,83.17,83.17,83.23
2017-01-03 15:05:00+05:30,83.4,83.4,83.33,83.37,52689,83.37,83.4,83.4,83.37,83.3,83.27,83.23,83.17,83.17,83.23,83.3
2017-01-03 15:06:00+05:30,83.37,83.4,83.33,83.37,22148,83.4,83.4,83.37,83.3,83.27,83.23,83.17,83.17,83.23,83.3,83.27
2017-01-03 15:07:00+05:30,83.37,83.4,83.33,83.4,22934,83.4,83.37,83.3,83.27,83.23,83.17,83.17,83.23,83.3,83.27,83.27
2017-01-03 15:08:00+05:30,83.4,83.43,83.33,83.4,15612,83.37,83.3,83.27,83.23,83.17,83.17,83.23,83.3,83.27,83.27,83.07
2017-01-03 15:09:00+05:30,83.4,83.43,83.33,83.37,21422,83.3,83.27,83.23,83.17,83.17,83.23,83.3,83.27,83.27,83.07,83.03
2017-01-03 15:10:00+05:30,83.37,83.4,83.3,83.3,63330,83.27,83.23,83.17,83.17,83.23,83.3,83.27,83.27,83.07,83.03,83
2017-01-03 15:11:00+05:30,83.3,83.33,83.23,83.27,22139,83.23,83.17,83.17,83.23,83.3,83.27,83.27,83.07,83.03,83,83.03
2017-01-03 15:12:00+05:30,83.3,83.3,83.2,83.23,30776,83.17,83.17,83.23,83.3,83.27,83.27,83.07,83.03,83,83.03,83
2017-01-03 15:13:00+05:30,83.27,83.27,83.13,83.17,69044,83.17,83.23,83.3,83.27,83.27,83.07,83.03,83,83.03,83,83.07
2017-01-03 15:14:00+05:30,83.17,83.23,83.1,83.17,40623,83.23,83.3,83.27,83.27,83.07,83.03,83,83.03,83,83.07,83.1
2017-01-03 15:15:00+05:30,83.17,83.23,83.13,83.23,51708,83.3,83.27,83.27,83.07,83.03,83,83.03,83,83.07,83.1,83.07
2017-01-03 15:16:00+05:30,83.2,83.3,83.13,83.3,85121,83.27,83.27,83.07,83.03,83,83.03,83,83.07,83.1,83.07,83.13
2017-01-03 15:17:00+05:30,83.2,83.3,83.2,83.27,27738,83.27,83.07,83.03,83,83.03,83,83.07,83.1,83.07,83.13,83.07
2017-01-03 15:18:00+05:30,83.27,83.27,83.17,83.27,29144,83.07,83.03,83,83.03,83,83.07,83.1,83.07,83.13,83.07,83.33
2017-01-03 15:19:00+05:30,83.27,83.27,83.03,83.07,47084,83.03,83,83.03,83,83.07,83.1,83.07,83.13,83.07,83.33,83.53
2017-01-03 15:20:00+05:30,83.03,83.1,82.93,83.03,59537,83,83.03,83,83.07,83.1,83.07,83.13,83.07,83.33,83.53,83.73
2017-01-03 15:21:00+05:30,83.03,83.1,82.93,83,50648,83.03,83,83.07,83.1,83.07,83.13,83.07,83.33,83.53,83.73,83.7
2017-01-03 15:22:00+05:30,83.03,83.03,82.97,83.03,38396,83,83.07,83.1,83.07,83.13,83.07,83.33,83.53,83.73,83.7,83.67
2017-01-03 15:23:00+05:30,83.03,83.03,82.97,83,31920,83.07,83.1,83.07,83.13,83.07,83.33,83.53,83.73,83.7,83.67,83.87
2017-01-03 15:24:00+05:30,83,83.1,82.97,83.07,21482,83.1,83.07,83.13,83.07,83.33,83.53,83.73,83.7,83.67,83.87,83.83
2017-01-03 15:25:00+05:30,83.1,83.13,83.07,83.1,13092,83.07,83.13,83.07,83.33,83.53,83.73,83.7,83.67,83.87,83.83,83.87
2017-01-03 15:26:00+05:30,83.1,83.13,83.03,83.07,25461,83.13,83.07,83.33,83.53,83.73,83.7,83.67,83.87,83.83,83.87,83.73
2017-01-03 15:27:00+05:30,83.07,83.13,83.03,83.13,21104,83.07,83.33,83.53,83.73,83.7,83.67,83.87,83.83,83.87,83.73,83.73
2017-01-03 15:28:00+05:30,83.1,83.17,83.07,83.07,16028,83.33,83.53,83.73,83.7,83.67,83.87,83.83,83.87,83.73,83.73,83.7
2017-01-03 15:29:00+05:30,83.07,83.33,83.03,83.33,35520,83.53,83.73,83.7,83.67,83.87,83.83,83.87,83.73,83.73,83.7,83.7
2017-01-04 09:15:00+05:30,83.47,83.6,83.47,83.53,26654,83.73,83.7,83.67,83.87,83.83,83.87,83.73,83.73,83.7,83.7,83.77
2017-01-04 09:16:00+05:30,83.6,83.77,83.6,83.73,33695,83.7,83.67,83.87,83.83,83.87,83.73,83.73,83.7,83.7,83.77,83.77
2017-01-04 09:17:00+05:30,83.77,83.77,83.67,83.7,52298,83.67,83.87,83.83,83.87,83.73,83.73,83.7,83.7,83.77,83.77,83.8
2017-01-04 09:18:00+05:30,83.7,83.77,83.6,83.67,97908,83.87,83.83,83.87,83.73,83.73,83.7,83.7,83.77,83.77,83.8,83.73
2017-01-04 09:19:00+05:30,83.67,83.9,83.67,83.87,59427,83.83,83.87,83.73,83.73,83.7,83.7,83.77,83.77,83.8,83.73,83.77
2017-01-04 09:20:00+05:30,83.87,83.9,83.8,83.83,32240,83.87,83.73,83.73,83.7,83.7,83.77,83.77,83.8,83.73,83.77,83.77
2017-01-04 09:21:00+05:30,83.83,83.9,83.8,83.87,34340,83.73,83.73,83.7,83.7,83.77,83.77,83.8,83.73,83.77,83.77,83.77
2017-01-04 09:22:00+05:30,83.9,83.9,83.73,83.73,15837,83.73,83.7,83.7,83.77,83.77,83.8,83.73,83.77,83.77,83.77,83.77
2017-01-04 09:23:00+05:30,83.77,83.8,83.73,83.73,22140,83.7,83.7,83.77,83.77,83.8,83.73,83.77,83.77,83.77,83.77,83.6
2017-01-04 09:24:00+05:30,83.8,83.8,83.7,83.7,23300,83.7,83.77,83.77,83.8,83.73,83.77,83.77,83.77,83.77,83.6,83.53
2017-01-04 09:25:00+05:30,83.7,83.73,83.63,83.7,22337,83.77,83.77,83.8,83.73,83.77,83.77,83.77,83.77,83.6,83.53,83.5
2017-01-04 09:26:00+05:30,83.7,83.8,83.67,83.77,24293,83.77,83.8,83.73,83.77,83.77,83.77,83.77,83.6,83.53,83.5,83.63
2017-01-04 09:27:00+05:30,83.77,83.83,83.7,83.77,7656,83.8,83.73,83.77,83.77,83.77,83.77,83.6,83.53,83.5,83.63,83.53
2017-01-04 09:28:00+05:30,83.83,83.83,83.77,83.8,12681,83.73,83.77,83.77,83.77,83.77,83.6,83.53,83.5,83.63,83.53,83.57
2017-01-04 09:29:00+05:30,83.83,83.83,83.73,83.73,36674,83.77,83.77,83.77,83.77,83.6,83.53,83.5,83.63,83.53,83.57,83.6
2017-01-04 09:30:00+05:30,83.77,83.8,83.7,83.77,9744,83.77,83.77,83.77,83.6,83.53,83.5,83.63,83.53,83.57,83.6,83.5
2017-01-04 09:31:00+05:30,83.8,83.8,83.7,83.77,13532,83.77,83.77,83.6,83.53,83.5,83.63,83.53,83.57,83.6,83.5,83.53
2017-01-04 09:32:00+05:30,83.77,83.77,83.73,83.77,10485,83.77,83.6,83.53,83.5,83.63,83.53,83.57,83.6,83.5,83.53,83.5
2017-01-04 09:33:00+05:30,83.8,83.8,83.73,83.77,14043,83.6,83.53,83.5,83.63,83.53,83.57,83.6,83.5,83.53,83.5,83.47
2017-01-04 09:34:00+05:30,83.77,83.77,83.57,83.6,35867,83.53,83.5,83.63,83.53,83.57,83.6,83.5,83.53,83.5,83.47,83.4
2017-01-04 09:35:00+05:30,83.6,83.6,83.53,83.53,17852,83.5,83.63,83.53,83.57,83.6,83.5,83.53,83.5,83.47,83.4,83.6
2017-01-04 09:36:00+05:30,83.53,83.57,83.47,83.5,15353,83.63,83.53,83.57,83.6,83.5,83.53,83.5,83.47,83.4,83.6,83.57
2017-01-04 09:37:00+05:30,83.5,83.63,83.5,83.63,20247,83.53,83.57,83.6,83.5,83.53,83.5,83.47,83.4,83.6,83.57,83.63
2017-01-04 09:38:00+05:30,83.57,83.6,83.5,83.53,15842,83.57,83.6,83.5,83.53,83.5,83.47,83.4,83.6,83.57,83.63,83.6
2017-01-04 09:39:00+05:30,83.57,83.6,83.5,83.57,9909,83.6,83.5,83.53,83.5,83.47,83.4,83.6,83.57,83.63,83.6,83.63
2017-01-04 09:40:00+05:30,83.6,83.63,83.53,83.6,9801,83.5,83.53,83.5,83.47,83.4,83.6,83.57,83.63,83.6,83.63,83.77
2017-01-04 09:41:00+05:30,83.6,83.6,83.5,83.5,7598,83.53,83.5,83.47,83.4,83.6,83.57,83.63,83.6,83.63,83.77,83.77
2017-01-04 09:42:00+05:30,83.5,83.53,83.43,83.53,19503,83.5,83.47,83.4,83.6,83.57,83.63,83.6,83.63,83.77,83.77,83.7
2017-01-04 09:43:00+05:30,83.53,83.53,83.43,83.5,7266,83.47,83.4,83.6,83.57,83.63,83.6,83.63,83.77,83.77,83.7,83.7
2017-01-04 09:44:00+05:30,83.53,83.53,83.43,83.47,13250,83.4,83.6,83.57,83.63,83.6,83.63,83.77,83.77,83.7,83.7,83.7
2017-01-04 09:45:00+05:30,83.43,83.43,83.37,83.4,10587,83.6,83.57,83.63,83.6,83.63,83.77,83.77,83.7,83.7,83.7,83.67
2017-01-04 09:46:00+05:30,83.43,83.6,83.37,83.6,18273,83.57,83.63,83.6,83.63,83.77,83.77,83.7,83.7,83.7,83.67,83.73
2017-01-04 09:47:00+05:30,83.6,83.6,83.5,83.57,5277,83.63,83.6,83.63,83.77,83.77,83.7,83.7,83.7,83.67,83.73,83.7
2017-01-04 09:48:00+05:30,83.57,83.63,83.57,83.63,8918,83.6,83.63,83.77,83.77,83.7,83.7,83.7,83.67,83.73,83.7,83.73
2017-01-04 09:49:00+05:30,83.63,83.63,83.57,83.6,5891,83.63,83.77,83.77,83.7,83.7,83.7,83.67,83.73,83.7,83.73,83.73
2017-01-04 09:50:00+05:30,83.6,83.67,83.57,83.63,7080,83.77,83.77,83.7,83.7,83.7,83.67,83.73,83.7,83.73,83.73,83.8
2017-01-04 09:51:00+05:30,83.67,83.8,83.6,83.77,20355,83.77,83.7,83.7,83.7,83.67,83.73,83.7,83.73,83.73,83.8,83.8
2017-01-04 09:52:00+05:30,83.77,83.77,83.73,83.77,10497,83.7,83.7,83.7,83.67,83.73,83.7,83.73,83.73,83.8,83.8,83.83
2017-01-04 09:53:00+05:30,83.77,83.77,83.7,83.7,51894,83.7,83.7,83.67,83.73,83.7,83.73,83.73,83.8,83.8,83.83,83.83
2017-01-04 09:54:00+05:30,83.7,83.73,83.67,83.7,16104,83.7,83.67,83.73,83.7,83.73,83.73,83.8,83.8,83.83,83.83,83.83
2017-01-04 09:55:00+05:30,83.73,83.73,83.67,83.7,16437,83.67,83.73,83.7,83.73,83.73,83.8,83.8,83.83,83.83,83.83,83.83
2017-01-04 09:56:00+05:30,83.67,83.7,83.6,83.67,13829,83.73,83.7,83.73,83.73,83.8,83.8,83.83,83.83,83.83,83.83,83.8
2017-01-04 09:57:00+05:30,83.7,83.73,83.67,83.73,4275,83.7,83.73,83.73,83.8,83.8,83.83,83.83,83.83,83.83,83.8,83.73
2017-01-04 09:58:00+05:30,83.73,83.73,83.67,83.7,10928,83.73,83.73,83.8,83.8,83.83,83.83,83.83,83.83,83.8,83.73,83.73
2017-01-04 09:59:00+05:30,83.77,83.77,83.73,83.73,8162,83.73,83.8,83.8,83.83,83.83,83.83,83.83,83.8,83.73,83.73,83.73
2017-01-04 10:00:00+05:30,83.77,83.8,83.73,83.73,12690,83.8,83.8,83.83,83.83,83.83,83.83,83.8,83.73,83.73,83.73,83.9
2017-01-04 10:01:00+05:30,83.73,83.87,83.73,83.8,47705,83.8,83.83,83.83,83.83,83.83,83.8,83.73,83.73,83.73,83.9,84.23
2017-01-04 10:02:00+05:30,83.8,83.8,83.73,83.8,12963,83.83,83.83,83.83,83.83,83.8,83.73,83.73,83.73,83.9,84.23,84.4
2017-01-04 10:03:00+05:30,83.8,83.83,83.77,83.83,15156,83.83,83.83,83.83,83.8,83.73,83.73,83.73,83.9,84.23,84.4,84.33
2017-01-04 10:04:00+05:30,83.83,83.83,83.77,83.83,9428,83.83,83.83,83.8,83.73,83.73,83.73,83.9,84.23,84.4,84.33,84.23
2017-01-04 10:05:00+05:30,83.83,83.83,83.8,83.83,7214,83.83,83.8,83.73,83.73,83.73,83.9,84.23,84.4,84.33,84.23,84.3
